id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
1AUZx5a22a1ihyWtpaVoK7,Goodbye (feat. Nicki Minaj & Willy William) - R3HAB Remix,Jason Derulo,[],0.678,0.9,0,-3.746,1,0.126,0.0125,0.0,0.307,0.415,107.955,197500,4,2,Instrumental Calm
1Aa936suLzxcVb2Rft6IFF,Nanand Man Baslene De,Malika Pukhraj,['ghazal'],0.553,0.343,5,-13.012,0,0.0473,0.864,0.0,0.0617,0.746,134.986,224987,4,1,Dance Party
1AcQuwWeaN8VLqTA2CFcR2,Dadra Piloo Pania Bahre,Mehdi Hassan,['ghazal'],0.317,0.479,2,-11.122,0,0.0532,0.936,0.0721,0.224,0.492,68.188,174027,4,1,Dance Party
1Ah8XSo8USl8Y9ATeMJfuj,"Bechechhi Jake Niye (From ""Dilwale)",Kumar Sanu,['bollywood'],0.559,0.784,1,-9.328,0,0.0364,0.754,0.00222,0.376,0.915,146.934,410867,3,0,Energetic Happy
1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,Camila Cabello,[],0.547,0.289,0,-8.131,1,0.0348,0.645,0.0,0.148,0.213,104.851,181913,3,1,Dance Party
1B3o1yfiEDSQ0G5L9TDbhp,Shining Star,Bebe Rexha,[],0.751,0.55,11,-8.425,0,0.0457,0.331,5.34e-05,0.186,0.57,130.092,186373,4,2,Instrumental Calm
1BAB2xuQz9L1JPVduqM057,Data De Deewane,Nusrat Fateh Ali Khan,['qawwali'],0.53,0.807,9,-7.485,1,0.055,0.605,0.241,0.105,0.942,91.259,1025557,4,0,Energetic Happy
1BGqxlyrBVRpfvBzG6vi1O,Derena (Extended Track),Elijah Nisenboim,['sufi'],0.555,0.392,5,-13.994,1,0.0298,0.81,0.774,0.108,0.0689,82.624,1022704,4,4,Rap / Spoken
1BI46HfII6N13NkrC23XxT,Raag Darbari,Mehdi Hassan,['sufi'],0.495,0.213,1,-19.947,0,0.23,0.941,0.00587,0.0998,0.511,125.008,640444,4,1,Dance Party
1BL81SKwUdJ0Md6YniFQii,Ashk Aankhon Mein Thamte (Part 1),Aziz Mian,['sufi'],0.486,0.463,1,-15.34,1,0.39,0.84,6.31e-05,0.485,0.574,114.467,1588893,4,3,Acoustic Chill
1BY9qd7xDbdp3EIvatvM28,Adhi Raati,Rahat Fateh Ali Khan,['sufi'],0.71,0.643,1,-5.474,1,0.0912,0.0502,3.9e-05,0.188,0.823,92.02,456734,4,2,Instrumental Calm
1BftYfxjWNKjshPlkQaqe1,Nachave Nizam Pori,Adnan Sami,['bollywood'],0.806,0.947,1,-4.246,1,0.0705,0.149,0.00132,0.135,0.707,107.984,251762,4,2,Instrumental Calm
1BxsXMWPuYYklDHUQpNHs8,Kisi Roz Unse Mulaqat Hogi,Amjad Sabri,['qawwali'],0.709,0.563,7,-9.75,1,0.0364,0.0358,2.66e-05,0.142,0.68,82.025,482624,4,2,Instrumental Calm
1C2yNz0YwdJTQKOscaLmJB,Jeevan Aik Hawa Ka Jhonka,Sonu Nigam,['bollywood'],0.355,0.443,1,-8.262,1,0.044,0.901,0.0,0.0942,0.401,79.217,359928,4,1,Dance Party
1CGC00qNssEakaDMwfwDW7,Tumharay Sheher Ka Mausam,Atta Ullah Khan Esakhelvi,['qawwali'],0.412,0.908,4,-1.976,1,0.0547,0.38,2.4e-05,0.244,0.359,115.144,366907,4,0,Energetic Happy
1CNj7nG5DtmEJNvM2jyxfY,一起去旅行,Waa Wei,['pop'],0.666,0.498,9,-9.468,1,0.0311,0.442,0.000204,0.0918,0.405,121.041,223293,4,2,Instrumental Calm
1CREEthX6b5qBSPuTubQZm,Ami Kemon Kare Raibo Ghare,Manna Dey,['bollywood'],0.487,0.428,1,-7.415,1,0.0733,0.928,0.0,0.108,0.568,122.902,191880,5,1,Dance Party
1CU1MTRABcra8xqqT12jYq,En Mí (Interlude),J Balvin,[],0.0866,0.13,3,-22.208,1,0.0409,0.903,0.624,0.104,0.0634,172.305,53560,3,4,Rap / Spoken
1CWxfklTzjbrKwNadAFn82,Raatan Dee Meri Neend Urr Gayee,Nusrat Fateh Ali Khan,['qawwali'],0.496,0.673,5,-7.176,1,0.0415,0.28,0.0,0.287,0.788,96.18,857036,4,0,Energetic Happy
1CZySbwqogIpIyMXsAqJqF,Aye Mere Dil Ko Todnewale,Anuradha Paudwal,['ghazal'],0.512,0.551,10,-8.228,1,0.0318,0.69,9.53e-05,0.246,0.704,103.059,431267,4,1,Dance Party
1CaMftmXeZlNCvn2PZ3l43,Too Agar Benaqab Ho Jaye - Solo,Nusrat Fateh Ali Khan,['qawwali'],0.446,0.377,5,-16.822,1,0.0413,0.753,0.297,0.0902,0.618,85.695,501507,4,1,Dance Party
1CgDiyMBvDNoAvBfKYZzPJ,Makam Acemasiran,Kudsi Erguner,['sufi'],0.319,0.237,2,-15.254,1,0.037,0.844,0.145,0.0564,0.209,139.656,637547,4,1,Dance Party
1D2L6MefbXon28PzIk9I3r,92 Explorer,Post Malone,[],0.802,0.743,7,-4.82,0,0.0474,0.269,1.36e-06,0.121,0.877,146.03,211427,4,2,Instrumental Calm
1D5VerCKrUXBA86lBVWbNX,Changa Lagda Ae Lal,Sher Miandad Khan,['qawwali'],0.692,0.914,6,-8.044,0,0.0617,0.0755,3.71e-06,0.3,0.809,114.987,342973,4,2,Instrumental Calm
1DB95iL16NiXHzvoqn8sik,Aj Pehli Vaari - Hakam Araiyen,Naseebo Lal,['ghazal'],0.672,0.904,1,-6.172,1,0.0745,0.566,0.000248,0.383,0.913,114.009,336977,4,0,Energetic Happy
1DCryn7P4ZMLGpsQ6mVEhY,Say My Name (feat. Bebe Rexha & J Balvin) - Corey James Extended Mix,David Guetta,[],0.55,0.729,10,-5.311,0,0.0787,0.00295,5.24e-05,0.0657,0.385,125.021,245063,4,2,Instrumental Calm
1DDssKzfYxnXL7oBSUOxgl,Intentaré Olvidarte,Juan Carlos Zarabanda,['pop'],0.775,0.477,0,-3.865,0,0.0317,0.482,0.0,0.0915,0.845,100.026,212063,4,2,Instrumental Calm
1DLYK5pdg3QPC65H1fQ4wg,Sohne Mukhre Da Lain De Nazaara,Nusrat Fateh Ali Khan,"['sufi', 'qawwali']",0.374,0.541,3,-13.284,0,0.0659,0.518,0.0,0.775,0.853,105.089,462904,4,0,Energetic Happy
1DPJdzucB5bjCp9zwTyj21,"Athiyayithu (From ""Khushi Khushiyagi"")",Ankit Tiwari,['bollywood'],0.669,0.574,9,-5.587,0,0.032,0.816,2.98e-05,0.136,0.257,100.008,251312,4,1,Dance Party
1DPi4LjSNF6K2x97xdbOhG,"Hun Nahin Jeena ( From ""Naughty Jatts"")",Rahat Fateh Ali Khan,['bollywood'],0.277,0.737,4,-3.112,1,0.0631,0.694,0.0,0.0667,0.344,170.381,414939,4,0,Energetic Happy
1DUSuNhF8P5vUGNPpQiZa5,My Bad,Khalid,[],0.645,0.568,5,-9.127,0,0.0823,0.543,0.266,0.257,0.391,84.999,166101,4,2,Instrumental Calm
1DfASEEKVByFKTgCArlkS5,Miami,Nicki Minaj,[],0.874,0.54,10,-7.084,1,0.417,0.217,0.00185,0.562,0.723,156.941,190747,4,2,Instrumental Calm
1DfOueUto9A6Uaw0VFlsFC,Mainu Chad Ke Kalli Nu Tur Chaliya,Nusrat Fateh Ali Khan,['qawwali'],0.444,0.804,5,-6.279,0,0.118,0.212,0.0,0.474,0.738,107.297,886988,4,0,Energetic Happy
1DiSxaFfJRyAfkdTflr5mi,Misti Hate Dekhi Misti Meye,Kumar Sanu,['bollywood'],0.428,0.342,1,-16.754,1,0.0557,0.879,7.9e-05,0.396,0.716,181.049,209466,3,1,Dance Party
1E4btN3qFHiQ4zlOEtWQte,Deed Hoi Menon,Noor Jehan,['ghazal'],0.477,0.571,6,-9.825,0,0.0562,0.767,0.000688,0.0869,0.621,94.765,295482,4,1,Dance Party
1E7iWof1269zwY3WlHTaUS,Banjaara (Remix),Sohail Sen,['bollywood'],0.618,0.736,10,-10.172,0,0.0418,0.0427,0.0993,0.108,0.414,134.94,207020,4,2,Instrumental Calm
1E9bCeQMfRHuYomsREHKSp,Rang De Mori Chunariya,Naseebo Lal,"['ghazal', 'sufi']",0.646,0.827,2,-11.256,1,0.0458,0.24,1.6e-05,0.363,0.88,113.961,471705,4,0,Energetic Happy
1ECvZJ7eWOEZXDjGb9Fz0X,Khwaja Ka Rang - Islamic,Rais Anis Sabri,['qawwali'],0.646,0.765,1,-7.11,1,0.0929,0.52,0.0,0.328,0.929,92.357,896081,4,0,Energetic Happy
1EMFnyhETKfI52uhI4baGY,A Sky Full Of Stars - Live In Buenos Aires,Coldplay,[],0.415,0.808,6,-6.596,1,0.0367,0.00255,0.000606,0.982,0.2,124.893,276360,4,0,Energetic Happy
1ESt2Sienj7hIwFhGU8A7X,Chupke Chupke - Live In India/1982,Ghulam Ali,['bollywood'],0.338,0.629,6,-7.229,1,0.0504,0.718,0.000197,0.421,0.817,156.948,535747,1,0,Energetic Happy
1EVzIY3Clxdq3yXRskKZtn,Har Kisi Ko,Nikhil D'Souza,['bollywood'],0.463,0.788,3,-6.523,1,0.0518,0.336,0.0,0.337,0.382,179.968,304025,4,0,Energetic Happy
1EWEFrIQ2GaCYVvrnCacxe,Jadugar Sanawariya,Asha Bhosle,['bollywood'],0.686,0.354,7,-11.528,0,0.226,0.991,0.921,0.167,0.789,96.684,187267,4,4,Rap / Spoken
1EasDZKJKfLGRPnkx1VNGs,Promises (with Sam Smith) - Sonny Fodera Disco Mix,Calvin Harris,[],0.692,0.889,11,-6.671,1,0.0379,0.0129,0.5,0.038,0.806,122.994,237192,4,2,Instrumental Calm
1EezmZapxk6dDafoJuou6k,Pyar Kiya To Darna Kya,Lata Mangeshkar,['bollywood'],0.369,0.619,2,-6.886,1,0.0794,0.817,1.34e-06,0.482,0.675,101.023,381080,3,0,Energetic Happy
1EnHBql5ObXwMnSQ9llTS4,בואי נעזוב,Elai Botner,['pop'],0.592,0.688,4,-5.479,0,0.0282,0.378,0.0,0.0586,0.338,101.941,250773,4,2,Instrumental Calm
1EpbB7VMGZLhyLxphGyFl1,Mera Dard Tum Na Samajh Sake,Attaullah Khan,['ghazal'],0.42,0.62,1,-8.025,1,0.0532,0.81,0.000704,0.125,0.617,91.898,575575,4,0,Energetic Happy
1Er7sc4uGT6xNuRhNSYaBF,You Owe Me - Whyel Remix,The Chainsmokers,[],0.553,0.918,9,-2.737,1,0.0301,0.000526,0.00148,0.384,0.201,90.045,256800,4,2,Instrumental Calm
1EyjtnMGWyQgqiREKEVD74,Kaminey - Remix(Remix By D.J. Khushi),Vishal Bhardwaj,['bollywood'],0.618,0.909,7,-5.838,1,0.0344,0.0184,0.304,0.164,0.447,121.977,200504,4,2,Instrumental Calm
1FB02N4B1HFlRrqWikKAyM,Mere Yara Menu Apni Karle,Rahat Fateh Ali Khan,['qawwali'],0.689,0.939,7,-3.158,1,0.0797,0.0378,0.0011,0.096,0.616,95.035,356968,4,2,Instrumental Calm
1FPJZZjcwG2IGF0UVLrmKL,Tell Me,Marshmello,[],0.558,0.919,1,-1.948,1,0.0426,0.00651,0.789,0.196,0.839,150.049,158400,4,4,Rap / Spoken
1Fj0T1XKuhRu7EZzJ7NJIK,Delicate - Recorded at The Tracking Room Nashville,Taylor Swift,[],0.664,0.447,0,-8.404,1,0.0341,0.577,0.0,0.0968,0.431,90.976,228461,4,1,Dance Party
1FklvJeuKOC4hwaxker8si,Laughing Last,Pink Lincolns,['pop'],0.432,0.976,6,-7.423,0,0.0614,3.84e-05,0.11,0.291,0.569,143.037,80067,4,0,Energetic Happy
1FmrTxzAES3SzasBvnnhRT,Shambho Hechi Daan Dhave,Anuradha Paudwal,['ghazal'],0.606,0.531,1,-6.928,0,0.0306,0.653,0.0,0.0916,0.496,99.973,292844,4,1,Dance Party
1G054MnpcgyiFyv2q7SfYN,Mahalakshmi Mantra,Suresh Wadkar,['bollywood'],0.482,0.753,4,-7.426,1,0.037,0.39,0.0,0.397,0.932,62.96,179054,4,0,Energetic Happy
1G4tkJZGusTxwVscTNFwc7,Aarti Kaal Bhairavji Ki,Anuradha Paudwal,['ghazal'],0.682,0.708,4,-4.014,0,0.0313,0.714,0.0,0.0431,0.976,184.934,80016,3,2,Instrumental Calm
1GIsm7s4c1yv9aZIW8c48q,He Ganraaya Gauritanya,Anuradha Paudwal,['ghazal'],0.688,0.765,10,-8.59,1,0.0422,0.679,0.0,0.0753,0.874,106.981,380708,4,2,Instrumental Calm
1GO9vCm5Cra5uWGSWQ5mGK,In the Dark,Camila Cabello,[],0.425,0.548,7,-6.762,1,0.114,0.21,0.0,0.115,0.282,175.756,219827,4,2,Instrumental Calm
1GXABqvCDvQ58wPbkNhhzh,Psycho,Post Malone,[],0.755,0.557,8,-7.991,1,0.109,0.532,0.0,0.111,0.462,139.977,221440,4,2,Instrumental Calm
1GgoOxNXAUwwsOkzyUEWrs,Meri Uthi Hai Maiyyat,Shahid Ali Khan,['qawwali'],0.541,0.527,10,-12.27,1,0.0432,0.245,0.0,0.327,0.657,116.393,580338,4,2,Instrumental Calm
1GhHIlA6vPmdn1ui8gslJ9,I Fell Off The Wagon,Jr. Melancon and The Come Down Playboys,['pop'],0.568,0.908,9,-3.835,1,0.0355,0.7,0.000312,0.305,0.856,148.23,264293,4,0,Energetic Happy
1GjxSifQhlItDtqbIG4z5W,Dreamin',The Cascades,['pop'],0.489,0.406,0,-13.256,1,0.0326,0.745,2.67e-06,0.129,0.617,136.741,146361,4,1,Dance Party
1GzU8QD8TBrnCmnS4EQUxX,Haram Sharif Ki Tamir,Yusuf Azad,['qawwali'],0.378,0.718,8,-7.584,1,0.123,0.976,0.00483,0.753,0.84,70.612,174785,3,0,Energetic Happy
1HIQLs4NBeN2tdZC4bK0aZ,Sajna Sajna O Sajna,Asha Bhosle,['bollywood'],0.455,0.788,0,-11.74,1,0.111,0.886,0.06,0.8,0.91,62.043,247480,4,0,Energetic Happy
1HQQz4XQpqMDG0SnMQ2oje,Dilo Tse Massive,Shebeshxt,['pop'],0.847,0.676,1,-6.959,1,0.153,0.142,0.0,0.0648,0.799,126.025,285048,4,2,Instrumental Calm
1HTZ4ErPbQJ5JvuYKKB91d,Syria: Islamic Ritual Zikr (Extract),Rifa'iyya Brotherhood of Aleppo,['sufi'],0.451,0.443,8,-17.7,1,0.0535,0.948,0.0,0.384,0.535,88.133,208000,4,1,Dance Party
1HZlQMQmtK8mAJAwVbyo3W,Vaar,Satinder Sartaaj,['sufi'],0.681,0.894,10,-5.051,0,0.11,0.0538,3.2e-05,0.0852,0.638,131.985,231558,4,2,Instrumental Calm
1HrU5dSezPLLXc65cjd3Dl,Dil Ke Zakhmon Ko Mein Dikhaon,Shahid Ali Khan,['qawwali'],0.764,0.602,0,-15.085,0,0.0576,0.161,0.0,0.0494,0.926,121.139,390935,4,2,Instrumental Calm
1HvCFAUIWQsWV9zud3UhDl,All Falls Down,Alan Walker,[],0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005,198880,4,2,Instrumental Calm
1HxdEOQUQxnVzjof2mWq3R,Rus Na - Ne me quitte pas,Faiz Ali Faiz,['sufi'],0.653,0.444,2,-11.202,1,0.0728,0.504,0.00234,0.0975,0.674,124.229,560907,3,1,Dance Party
1HzbhGZPAtEWD7ojAFP8df,Dakle Kokil Roj Bihane,S. D. Burman,['bollywood'],0.503,0.359,8,-14.785,1,0.0707,0.972,0.00211,0.154,0.696,120.316,177512,4,1,Dance Party
1I0Lw0hb34MRLmua1NYJcW,Multani Kangan,Naseebo Lal,['ghazal'],0.715,0.962,4,-1.852,0,0.0617,0.264,0.0018,0.345,0.901,99.991,238000,4,2,Instrumental Calm
1I1ck2DOCddxFY7h6r1TSR,Chahat,Ali Haider,['sufi'],0.624,0.672,0,-11.945,0,0.0753,0.453,5.99e-05,0.28,0.679,169.478,260893,4,2,Instrumental Calm
1I2EiwgpTx9s3sQMb4F8Qa,Umaran Langiyan,Daler Mehndi,['bollywood'],0.731,0.93,2,-6.349,1,0.0457,0.0387,0.000236,0.0916,0.641,139.836,300000,4,2,Instrumental Calm
1IFWYttTbdgPwdW84IZAoX,Kaisi Haseen Raat,Talat Mahmood,['ghazal'],0.325,0.227,11,-15.443,0,0.0352,0.986,0.448,0.116,0.459,131.702,281960,4,4,Rap / Spoken
1IGzHTqh7oSlvfLcGz8RMi,Kise Da Yaar Na Vichre,Nusrat Fateh Ali Khan,['sufi'],0.603,0.658,6,-7.085,0,0.0441,0.429,0.00553,0.117,0.598,107.872,425977,4,2,Instrumental Calm
1IN1xM4nssMGg4JnTKUjkI,Tumhein Dil Se Kaise Juda Hum Karenge,Anuradha Paudwal,['ghazal'],0.358,0.76,1,-6.266,0,0.0412,0.709,2.67e-06,0.0557,0.836,150.337,437893,4,0,Energetic Happy
1IRSkSOFYVldF8pxHxbvf6,The Last Time (Come With Me Tonight),Roses Are Red,['pop'],0.471,0.927,8,-4.511,1,0.0493,0.000324,0.000734,0.076,0.232,105.008,254800,4,0,Energetic Happy
1ISa7TwrBsAMYzIItuxyQL,Tashnagi Ko Jhinjor Dete Hain,Amjad Sabri,['qawwali'],0.534,0.798,6,-10.42,0,0.0614,0.0228,0.000468,0.291,0.754,179.938,372923,4,0,Energetic Happy
1IX3aarIbfNW3t2geL0YnL,No Goodbyes,Dua Lipa,[],0.678,0.714,0,-4.924,1,0.0408,0.00795,0.0,0.0827,0.307,109.021,216080,4,2,Instrumental Calm
1Idwkjlz7sGJy4Uq4L3yDA,Dharti Putra - Dharti Putra,Kailash Kher,['sufi'],0.676,0.732,2,-5.537,0,0.0509,0.587,0.0,0.112,0.728,106.081,260760,4,2,Instrumental Calm
1IiMs7sYGomdUDW2CDJ7bx,"Main To Na Boli Mere (From ""Tere Mery Sapny"")",Nahid Akhtar,['ghazal'],0.524,0.68,5,-8.427,1,0.0338,0.782,0.0,0.232,0.856,99.151,202560,4,0,Energetic Happy
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,[],0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,196571,4,2,Instrumental Calm
1In3jkWHnGCwK3LzhBGEv8,New Look,Rita Ora,[],0.655,0.656,10,-3.935,1,0.109,0.325,0.0,0.16,0.641,90.965,154433,4,2,Instrumental Calm
1IuhUqZUpBK8SWBNhcRDtd,"Vannaviley (From""Ramanaa"")",Sadhana Sargam,['bollywood'],0.712,0.687,9,-6.003,0,0.0297,0.39,6.2e-05,0.121,0.393,121.956,315000,4,2,Instrumental Calm
1IwcO2aOu87chOdZPFzuK7,Afterglow 3,Tom Adams,['pop'],0.239,0.00654,0,-32.2,1,0.046,0.953,0.904,0.107,0.444,147.13,173625,4,4,Rap / Spoken
1J0UMvIZmeQKpOY9PJsbUX,Piya Bin Baaheen Aawat,K. L. Saigal,['ghazal'],0.356,0.32,2,-13.107,1,0.0751,0.992,0.76,0.14,0.0757,70.447,124115,5,4,Rap / Spoken
1JBFC0Qs9gZd4hYGBtId9a,Aadmi Aadmi Se Milta Hai,Nusrat Fateh Ali Khan,['qawwali'],0.467,0.788,1,-6.553,1,0.0408,0.705,0.000248,0.14,0.83,107.612,390845,4,0,Energetic Happy
1JCutrEOAXf4MYvbk7Zrm1,Jake sajan pardesiyan,Naseebo Lal,['sufi'],0.593,0.663,5,-7.681,1,0.0866,0.272,0.000283,0.114,0.853,167.978,346802,4,2,Instrumental Calm
1JFII8QQIVPFIqNZw6PJGi,Baithe Bithaye,Kailash Kher,['sufi'],0.559,0.869,8,-5.595,0,0.277,0.553,0.0,0.13,0.811,80.159,338976,4,0,Energetic Happy
1JGdz5J9HRVf1SF32VDbw4,Gethsemane (I Only Want to Say),John Legend,[],0.291,0.532,10,-9.118,0,0.0595,0.629,0.0,0.679,0.223,169.803,344707,4,0,Energetic Happy
1JHelInOqiD71pWNkVSRdK,Tu Dil-E-Muradan,Sher Mian Dad,['qawwali'],0.502,0.843,4,-7.948,0,0.0855,0.000174,0.000447,0.257,0.815,143.671,590987,4,0,Energetic Happy
1JSzZziRUe2Y664vqEZCfH,Tompi Seleka,Papzito,['pop'],0.778,0.821,10,-6.91,0,0.107,0.157,2.05e-06,0.0801,0.704,92.946,188370,4,2,Instrumental Calm
1JaXVfes38RV0QCR9kwQv4,Pee Sharab Kyon Hijaab,Rajkumari,['bollywood'],0.509,0.346,7,-10.027,0,0.0696,0.994,0.853,0.658,0.867,107.913,184848,4,4,Rap / Spoken
1JcjOWpaQr2crUaJj2kRYQ,Before I Cry,Lady Gaga,[],0.48,0.56,2,-5.196,1,0.0373,0.157,0.0,0.168,0.167,146.41,258547,3,2,Instrumental Calm
1JiVG7hfNlNYBCkkCJYoy4,Yaad Karan Tenon Ve,Naseebo Lal,['sufi'],0.719,0.703,11,-10.73,0,0.102,0.324,0.0,0.129,0.93,157.548,505173,3,2,Instrumental Calm
1JkOVkkgnrdz49alGpfKbi,Na Rawa Kahiye Na Saza,Farida Khanum,['sufi'],0.443,0.25,8,-14.441,1,0.0408,0.98,0.0946,0.17,0.382,115.347,306667,3,1,Dance Party
1JqT7uFLVzDWlneGFvcLvs,Ae Jo Seli Seli Andi Ae - Munda Shehar Lahore Da,Naseebo Lal,['sufi'],0.821,0.876,5,-8.273,0,0.037,0.208,0.000616,0.15,0.973,130.087,351476,4,2,Instrumental Calm
1JxVOq5u9a4XKHqxG7bPW6,Nit Khair Manga,Rahat Fateh Ali Khan,['qawwali'],0.782,0.694,1,-5.356,0,0.0733,0.482,0.0,0.757,0.601,119.036,228266,4,2,Instrumental Calm
1JydlGEWiwAubExgBqB0gH,Fagam Me Holi Khlele Sawaro,Raju Punjabi,['pop'],0.665,0.845,2,-10.284,1,0.053,0.181,0.000136,0.591,0.927,141.986,211601,4,0,Energetic Happy
1K6WHHqLXlqyGxX2lUMQr3,Ain't No Way - Recorded at Spotify Studios NYC,Demi Lovato,[],0.471,0.416,2,-8.923,1,0.0365,0.515,0.0,0.0921,0.194,135.984,250507,3,1,Dance Party
1KHfRb3C8jOM5PSjMnT4Lm,Allah Karesi,Attaullah Khan,['ghazal'],0.531,0.761,1,-6.711,0,0.316,0.504,1.45e-05,0.344,0.152,99.908,285600,4,0,Energetic Happy
1KSEDM0qo65IUZqA9se8cj,Rabba Teri Zaat Jandi,Naseebo Lal,['sufi'],0.619,0.698,10,-2.536,0,0.0321,0.796,0.0,0.169,0.404,126.338,292389,4,2,Instrumental Calm
1KZcYcq6O9I0DiSBgKSZN5,Kadi Bhal Karam Dia Ankhian,Atta Ullah Khan Esakhelvi,['qawwali'],0.346,0.897,6,-3.429,0,0.0408,0.679,2.94e-05,0.401,0.647,117.754,269267,4,0,Energetic Happy
1KafWJa0KxPJfjOMVAfbNv,O Mastani Teri Chadhati Jawani,Ashok Zakhmi,['qawwali'],0.638,0.642,1,-8.99,0,0.0414,0.402,0.0,0.371,0.733,94.967,527595,4,2,Instrumental Calm
1KbsbfBqFu0ulzobLYi5mv,Ishq Nahin Darda Maut Kolon,Saieen Zahoor,['sufi'],0.452,0.798,1,-5.918,1,0.0383,0.677,0.0,0.144,0.674,80.245,618693,4,0,Energetic Happy
1KhFB4py3HSx97JWuIUpLh,Yeh Sham Mastani - Lofi,Kishore Kumar,['bollywood'],0.382,0.434,7,-12.69,1,0.0506,0.72,0.0219,0.702,0.254,58.346,160052,4,1,Dance Party
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,[],0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4,2,Instrumental Calm
1KnumftBb49868R2haw5l0,Kahan Jake Chuppa Chitchor,Anup Jalota,['bollywood'],0.528,0.561,8,-12.578,1,0.0586,0.624,0.000182,0.0856,0.936,111.7,410480,4,1,Dance Party
1KoqxSa5ZGpElgWdBW6Cpy,Manam Mehve Khayal E Oh,Nusrat Fateh Ali Khan,['qawwali'],0.376,0.758,4,-10.03,0,0.236,0.139,0.000292,0.0914,0.852,99.882,923319,4,0,Energetic Happy
1KuPjp2SyimuFq2Hh62Tym,Underneath The Christmas Lights,Sia,[],0.362,0.173,5,-9.902,1,0.0377,0.981,2.92e-05,0.105,0.184,115.347,216573,4,1,Dance Party
1KulPmYlsw6XJro1ZqthY8,Are Baba Ye Dil Kyon,Kumar Sanu,['bollywood'],0.607,0.709,7,-8.845,1,0.0418,0.729,0.00039,0.12,0.93,128.935,260627,4,2,Instrumental Calm
1LClS3Bqb1OL6uGNa2D0S1,Bhagat Singh,Gurdas Maan,['sufi'],0.797,0.674,5,-6.125,0,0.0922,0.198,0.0,0.125,0.646,105.922,282586,4,2,Instrumental Calm
1LPGXjVWl8EnrnyaOgPpBm,Begging,Dua Lipa,[],0.683,0.794,8,-4.558,1,0.0533,0.024,0.0,0.302,0.327,105.941,194107,4,2,Instrumental Calm
1LPgckj1GlpfyYabKhgHlJ,Saanu Ek Pal Chain Na Aawe,Nusrat Fateh Ali Khan,['qawwali'],0.532,0.729,1,-5.309,1,0.0307,0.0906,0.000958,0.31,0.796,146.729,537004,4,0,Energetic Happy
1LtHjULyfektuVIew3U7o2,Prem Baan Jogi,Shubha Mudgal,['sufi'],0.386,0.721,1,-8.923,1,0.0671,0.133,2.41e-06,0.0778,0.399,92.308,628733,4,0,Energetic Happy
1LwVrOwwPJPU5lVuQDPnGA,Check This Out,Marshmello,[],0.624,0.97,0,-0.975,1,0.0788,0.000874,0.548,0.545,0.869,142.019,219718,4,0,Energetic Happy
1M1HJZOQsAbk3ecF3FE8kG,Chaap Tilak,Fareed Ayaz Abu Muhammad Qawwal,['qawwali'],0.33,0.711,1,-2.247,1,0.0712,0.93,0.000599,0.395,0.568,81.626,1278016,4,3,Acoustic Chill
1M1r6cuK8Onmrl9p5inUu9,Pind Da Naa,Romy,['bollywood'],0.754,0.854,5,-6.79,1,0.074,0.185,3.02e-06,0.111,0.877,94.035,304863,4,2,Instrumental Calm
1M2uyQcUhtR3JjdhwJo4Ps,Kal Nau Baje,Alka Yagnik,['bollywood'],0.539,0.483,2,-7.342,1,0.0381,0.551,3.13e-06,0.137,0.258,86.897,253254,4,1,Dance Party
1MT6sqzTtKsQrtf60Kyqma,Ik Pal,Hadiqa Kiani,['ghazal'],0.704,0.932,2,-2.68,1,0.0788,0.135,5e-05,0.0649,0.667,102.029,240588,4,2,Instrumental Calm
1MtGMHvGQ3cITg7fo7N0Kr,Main Hanjooan Di Karan Tasbeeh - Complete Original Version,Nusrat Fateh Ali Khan,['qawwali'],0.4,0.712,2,-6.109,0,0.197,0.676,0.0,0.77,0.719,102.825,936638,4,3,Acoustic Chill
1Mw1uobqZZIudTxOhid4y6,Khwajaye Mohataram,Jani Babu,['qawwali'],0.567,0.454,1,-13.483,0,0.0767,0.693,0.0,0.524,0.843,111.81,692760,4,1,Dance Party
1N1ZpYUJc9fwrqk53FGgWv,Santa's Coming For Us,Sia,[],0.669,0.854,1,-4.486,1,0.0999,0.0205,0.0,0.047,0.707,93.057,206533,4,2,Instrumental Calm
1N3SO16uHySZtg7eL7XQwj,Hey Uma Ke Pyare Lalan,Manoj Mishra,['sufi'],0.417,0.636,6,-5.071,1,0.0641,0.619,0.0,0.156,0.836,74.668,503354,4,0,Energetic Happy
1N7oSZzQBOd0IIOUxCqKP8,Diyare Ishq Main Apna Maqam Paida Kar - Live Version,Nusrat Fateh Ali Khan,['sufi'],0.388,0.716,3,-9.125,0,0.0798,0.53,6.3e-05,0.556,0.735,168.542,560545,4,0,Energetic Happy
